problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
178,Count 'std' String Occurrences,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, LO, CD, OP",False,converted,google/gemini-embedding-001,3072,187,469.06,13.36,5,EX-03,Student believes that the first character of a string is at index 1.,LO,0.33478,0.66522,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.345188,0.654812,LO-21,"Student believes the counter of a loop with a fixed number of repetitions represents how many statements are executed in total, rather than how many times the whole loop body repeats.",LO,0.345993,0.654007,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.353158,0.646842,IO-04,"Student believes a variable's value can only be used once, after which a new input value is automatically assigned.","IO, VA",0.357473,0.642527
178,Count 'std' String Occurrences,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, LO, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,152,578.66,17.46,5,EX-03,Student believes that the first character of a string is at index 1.,LO,0.33605,0.66395,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.343276,0.656724,LO-21,"Student believes the counter of a loop with a fixed number of repetitions represents how many statements are executed in total, rather than how many times the whole loop body repeats.",LO,0.345443,0.654557,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.351485,0.648515,IO-04,"Student believes a variable's value can only be used once, after which a new input value is automatically assigned.","IO, VA",0.355605,0.644395
178,Count 'std' String Occurrences,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,152,585.01,21.63,5,EX-03,Student believes that the first character of a string is at index 1.,LO,0.33605,0.66395,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.343276,0.656724,LO-21,"Student believes the counter of a loop with a fixed number of repetitions represents how many statements are executed in total, rather than how many times the whole loop body repeats.",LO,0.345443,0.654557,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.351485,0.648515,IO-04,"Student believes a variable's value can only be used once, after which a new input value is automatically assigned.","IO, VA",0.355605,0.644395
178,Count 'std' String Occurrences,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, CD, OP",False,converted,google/gemini-embedding-001,3072,190,483.31,15.76,5,EX-03,Student believes that the first character of a string is at index 1.,LO,0.335233,0.664767,LO-21,"Student believes the counter of a loop with a fixed number of repetitions represents how many statements are executed in total, rather than how many times the whole loop body repeats.",LO,0.337602,0.662398,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.339398,0.660602,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.348765,0.651235,IO-04,"Student believes a variable's value can only be used once, after which a new input value is automatically assigned.","IO, VA",0.352734,0.647266
178,Count 'std' String Occurrences,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, LO, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,152,551.21,18.29,5,EX-03,Student believes that the first character of a string is at index 1.,LO,0.33605,0.66395,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.343276,0.656724,LO-21,"Student believes the counter of a loop with a fixed number of repetitions represents how many statements are executed in total, rather than how many times the whole loop body repeats.",LO,0.345443,0.654557,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.351485,0.648515,IO-04,"Student believes a variable's value can only be used once, after which a new input value is automatically assigned.","IO, VA",0.355605,0.644395
178,Count 'std' String Occurrences,66,Student believes that the first character of a string is at index 1.,LO,"IO, LO, CD, OP",True,not_manifestable,google/gemini-embedding-001,3072,187,452.73,13.65,5,EX-03,Student believes that the first character of a string is at index 1.,LO,0.33605,0.66395,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.343276,0.656724,LO-21,"Student believes the counter of a loop with a fixed number of repetitions represents how many statements are executed in total, rather than how many times the whole loop body repeats.",LO,0.345443,0.654557,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.351485,0.648515,IO-04,"Student believes a variable's value can only be used once, after which a new input value is automatically assigned.","IO, VA",0.355605,0.644395
200,Calculate Harmonic Sum,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, LO, VA, OP, EX",True,not_manifestable,google/gemini-embedding-001,3072,230,428.35,14.06,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,175,544.46,17.71,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,250,430.39,14.07,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.327249,0.672751,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.331679,0.668321,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.3381,0.6619,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.339154,0.660846,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.341039,0.658961
200,Calculate Harmonic Sum,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,230,486.65,14.27,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.325001,0.674999,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330252,0.669748,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.331454,0.668546,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.332411,0.667589,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.341261,0.658739
200,Calculate Harmonic Sum,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,253,471.35,14.72,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.322475,0.677525,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.325679,0.674321,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.336588,0.663412,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.340925,0.659075,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.341567,0.658433
200,Calculate Harmonic Sum,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,175,594.19,18.34,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.325871,0.674129,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.329167,0.670833,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.332453,0.667547,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.333734,0.666266,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.337441,0.662559
200,Calculate Harmonic Sum,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,236,442.62,14.21,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.327824,0.672176,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.329473,0.670527,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330257,0.669743,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.333356,0.666644,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.339651,0.660349
200,Calculate Harmonic Sum,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,179,579.38,17.87,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.323453,0.676547,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.325789,0.674211,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.325999,0.674001,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330498,0.669502,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.332412,0.667588
200,Calculate Harmonic Sum,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,230,482.14,13.99,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,258,1503.12,14.07,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.323435,0.676565,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.331191,0.668809,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.338788,0.661212,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.339214,0.660786,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.339337,0.660663
200,Calculate Harmonic Sum,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,191,590.16,18.48,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.321503,0.678497,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.328364,0.671636,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.32954,0.67046,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.334585,0.665415,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.34196,0.65804
200,Calculate Harmonic Sum,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,233,488.07,14.2,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.320127,0.679873,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.32759,0.67241,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.328605,0.671395,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.332804,0.667196,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.336607,0.663393
200,Calculate Harmonic Sum,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,241,482.34,14.42,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.316204,0.683796,LO-05,Student believes that while-loops execute their body only once if the condition is true.,LO,0.321637,0.678363,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.324622,0.675378,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.326347,0.673653,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.32751,0.67249
200,Calculate Harmonic Sum,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, LO, VA, OP, EX",True,not_manifestable,google/gemini-embedding-001,3072,230,457.97,14.53,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,47,Student believes that the or operator always evaluates both operands.,"EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,230,442.29,14.55,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,263,431.73,14.57,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.321435,0.678565,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.321646,0.678354,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.328737,0.671263,LO-04,Student believes that modifying a for-loop variable inside the loop body does not affect the next iteration's value.,"LO, VA",0.334592,0.665408,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.337474,0.662526
200,Calculate Harmonic Sum,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,230,495.97,15.7,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, LO, VA, OP, EX",False,converted,google/gemini-embedding-001,3072,248,451.88,15.34,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324293,0.675707,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.331203,0.668797,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.331237,0.668763,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.34369,0.65631,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.345376,0.654624
200,Calculate Harmonic Sum,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,175,563.67,19.59,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,175,545.68,19.32,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, LO, VA, OP, EX",True,not_manifestable,google/gemini-embedding-001,3072,175,525.93,19.75,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
200,Calculate Harmonic Sum,66,Student believes that the first character of a string is at index 1.,LO,"IO, LO, VA, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,230,433.45,14.77,5,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324558,0.675442,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.330484,0.669516,OP-05,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP",0.330647,0.669353,LO-03,Student believes that for-loop variables must be explicitly initialized before the loop.,"LO, VA",0.331605,0.668395,IO-05,"Student believes a computed result becomes the final answer automatically without an explicit output, display, or recording step.","IO, SQ",0.340979,0.659021
213,Dog Age Calculator,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,217,489.54,15.14,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.310103,0.689897,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.313516,0.686484,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.318995,0.681005,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.320668,0.679332,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.327312,0.672688
213,Dog Age Calculator,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,164,901.87,18.99,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.318662,0.681338,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.321149,0.678851,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.325541,0.674459,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.326848,0.673152,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.333427,0.666573
213,Dog Age Calculator,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,182,600.64,19.48,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.310699,0.689301,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.321651,0.678349,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.323292,0.676708,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.327289,0.672711,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.333568,0.666432
213,Dog Age Calculator,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,213,451.67,14.9,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.316143,0.683857,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.318057,0.681943,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.322856,0.677144,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.325325,0.674675,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.331122,0.668878
213,Dog Age Calculator,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,216,510.61,14.86,5,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.318922,0.681078,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.319459,0.680541,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.322335,0.677665,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.324202,0.675798,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.331603,0.668397
213,Dog Age Calculator,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,164,562.18,19.26,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.318662,0.681338,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.321149,0.678851,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.325541,0.674459,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.326848,0.673152,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.333427,0.666573
213,Dog Age Calculator,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,213,465.7,14.7,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.318662,0.681338,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.321149,0.678851,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.325541,0.674459,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.326848,0.673152,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.333427,0.666573
213,Dog Age Calculator,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, VA, CD, OP, EX",True,none_inapplicable,google/gemini-embedding-001,3072,213,478.29,14.53,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.318662,0.681338,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.321149,0.678851,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.325541,0.674459,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.326848,0.673152,SQ-01,Student believes statements inside a sequence or block may execute in an order different from their written order.,SQ,0.333427,0.666573
213,Dog Age Calculator,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, VA, CD, OP, EX",False,converted,google/gemini-embedding-001,3072,254,485.22,14.69,5,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.305944,0.694056,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.320148,0.679852,OP-01,"Student confuses assignment and equality comparison, for example believing that the symbol = tests for equality in a condition.","CD, OP",0.321266,0.678734,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.329906,0.670094,SQ-02,"Student fails to recognize where a block ends, treating a statement after a sequence, selection, or loop as if it still belongs to that block.","SQ, CD, LO",0.331873,0.668127
